2025-03-05 15:24:47,919 INFO  perl: out: @INC: perl/../../../Config perl/Lib perl /Users/rakskuma/Downloads/Highlight-Automation-Command/perl /Library/Perl/5.34/darwin-thread-multi-2level /Library/Perl/5.34 /Network/Library/Perl/5.34/darwin-thread-multi-2level /Network/Library/Perl/5.34 /Library/Perl/Updates/5.34.1 /System/Library/Perl/5.34/darwin-thread-multi-2level /System/Library/Perl/5.34 /System/Library/Perl/Extras/5.34/darwin-thread-multi-2level /System/Library/Perl/Extras/5.34
2025-03-05 15:24:47,919 INFO  perl: out: [framework] output file set to /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/analysis//CS-20250305_1524.framework.csv.
2025-03-05 15:24:47,919 INFO  perl: out: [CloudReady] output file set to /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/analysis//CS-20250305_1524.CloudReady.csv.
2025-03-05 15:24:47,919 INFO  perl: out: [GreenIT] output file set to /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/analysis//CS-20250305_1524.GreenIT.csv.
2025-03-05 15:24:47,919 INFO  perl: out: [KeywordScan::detection] output file set to /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/analysis//CS-20250305_1524.KeywordScan.csv.
2025-03-05 15:24:47,919 INFO  perl: out: HIGHLIGHT analyzer version : 5.8.14-RELEASE
2025-03-05 15:24:47,919 INFO  perl: out: Project directory assumed to be : /Users/rakskuma/Downloads/BSTTiming-main/BSTTiming (from option --dir-source)
2025-03-05 15:24:47,919 INFO  perl: out: ***** FrameWorkDetection *****
2025-03-05 15:24:47,919 INFO  perl: out: [framework] external framework detection patterns loaded.
2025-03-05 15:24:47,919 INFO  perl: out: Analyse de Program.cs (1/2)
2025-03-05 15:24:47,919 INFO  perl: out: ORIGINAL FILE NAME = Program.cs
2025-03-05 15:24:47,919 INFO  perl: out: [KeywordScan::keywordXml] Loading: /Users/rakskuma/Downloads/cast.keyword.dotnet.1.0.0.xml
2025-03-05 15:24:47,919 INFO  perl: out: [KeywordScan::detection] Detecting keywordGroup: .Net Project Type
2025-03-05 15:24:47,919 INFO  perl: out: [KeywordScan::detection] Detecting keywordGroup: .Net Version Checks
2025-03-05 15:24:47,919 INFO  perl: out: Analyse de Properties/AssemblyInfo.cs (2/2)
2025-03-05 15:24:47,919 INFO  perl: out: ORIGINAL FILE NAME = Properties/AssemblyInfo.cs
2025-03-05 15:24:47,919 INFO  perl: out: Analyzing /Users/rakskuma/Downloads/BSTTiming-main/BSTTiming/bin/Debug/BSTTiming.exe.config as xml...
2025-03-05 15:24:47,920 INFO  perl: out: Analyzing /Users/rakskuma/Downloads/BSTTiming-main/BSTTiming/BSTTiming.csproj ...
2025-03-05 15:24:47,920 INFO  perl: out: Analyzing /Users/rakskuma/Downloads/BSTTiming-main/BSTTiming/BSTTiming.csproj as xml...
2025-03-05 15:24:47,920 INFO  perl: out: Analyzing /Users/rakskuma/Downloads/BSTTiming-main/BSTTiming/App.config as xml...
2025-03-05 15:24:47,920 INFO  perl: out: Loading /Users/rakskuma/Downloads/BSTTiming-main/BSTTiming/BSTTiming.csproj
2025-03-05 15:24:47,920 INFO  perl: out: [KeywordScan::detection] report: CSV [.Net Version Checks]
2025-03-05 15:24:47,920 INFO  perl: out: [KeywordScan::detection] report: CSV [.Net Project Type]
2025-03-05 15:24:47,926 INFO  highlight: Copy /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/discover/BinaryLibraries.csv to /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/analysisBinaryLibraries.csv
2025-03-05 15:24:47,927 INFO  highlight: End analysis process : CSV results in /Users/rakskuma/Downloads/BSTTiming-main/HLTemporary/analysis
2025-03-05 15:24:47,927 INFO  console: Analysis stage completed.
2025-03-05 15:24:47,927 INFO  console: Uploading...
2025-03-05 15:24:47,929 INFO  highlight: Upload start
2025-03-05 15:24:48,810 INFO  console: Uploading file 'BinaryLibraries.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:24:53,927 INFO  console: Uploading file 'CS-20250305_1524.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:24:59,034 INFO  console: Uploading file 'CS-20250305_1524.ThirdParties.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:04,144 INFO  console: Uploading file 'CS-20250305_1524.KeywordScan..Net Project Type.csv' to application result id='1313631' with company [name='AmazonQ',id='33168'] and application [name='MultiApp',id=477519]
2025-03-05 15:25:09,150 INFO  highlight: CS-progession is not sent 
